trajectory_id,embedding_type,point_index,curvature
106,PCA,4,11.712920853722915
106,PCA,5,26.21362439832557
106,PCA,6,42.501957252216954
106,PCA,7,65.75869934369175
106,PCA,8,123.55691819453655
107,PCA,1,24175.68197256156
107,PCA,2,2.088418501917546
107,PCA,3,1.9190115592510388
107,PCA,4,7.547459598558202
107,PCA,5,16.48448522490444
107,PCA,6,27.49246577891789
107,PCA,7,41.01629692478358
107,PCA,8,65.45069888898283
108,PCA,1,138250.2993102563
108,PCA,2,2.646627171504485
108,PCA,3,8.920231468388577
108,PCA,4,13.303307976654382
108,PCA,5,19.271484974444093
108,PCA,6,33.85828721125996
108,PCA,7,54.67637339391596
108,PCA,8,98.02440698686354
109,PCA,1,33548.19773021846
109,PCA,2,8.285815115924535
109,PCA,3,9.010025466628322
109,PCA,4,6.98286281842689
109,PCA,5,16.451177804346706
109,PCA,6,30.681114684121845
109,PCA,7,38.61285165011947
109,PCA,8,51.58456923642325
110,PCA,1,30714.57638491401
110,PCA,2,4.6089387923770335
110,PCA,3,1.7890064042360858
110,PCA,4,8.0737393612047
110,PCA,5,20.524620465224544
110,PCA,6,38.37293190975426
110,PCA,7,60.55403562299845
110,PCA,8,103.87651172975008
111,PCA,1,9185.11111931736
111,PCA,2,1.3577530334215118
111,PCA,3,1.9468193295507674
111,PCA,4,5.562090195096697
111,PCA,5,11.387527821891108
111,PCA,6,18.811286256308872
111,PCA,7,28.39183365922964
111,PCA,8,47.49721494655864
112,PCA,1,32228.285964241666
112,PCA,2,8.39854153584162
112,PCA,3,5.541410761442211
112,PCA,4,7.34347531980964
112,PCA,5,22.18387892056421
112,PCA,6,42.487551671799416
112,PCA,7,52.603027994326794
112,PCA,8,62.46707710215606
113,PCA,1,5393.392955395635
113,PCA,2,4.604629225282005
113,PCA,3,1.924364509629151
113,PCA,4,3.4208851853948383
113,PCA,5,12.848324338591356
113,PCA,6,26.45287113761834
113,PCA,7,40.757282705856205
113,PCA,8,61.527447634156346
114,PCA,1,12854.39077585371
114,PCA,2,1.3048635235139758
114,PCA,3,3.8498030047443823
114,PCA,4,5.785514154011518
114,PCA,5,7.8355662215743385
114,PCA,6,11.942640748622793
114,PCA,7,17.913333188739234
114,PCA,8,34.92280554929179
115,PCA,1,47758.65630344143
115,PCA,2,10.050094907783619
115,PCA,3,5.830293433986159
115,PCA,4,8.875787989389233
115,PCA,5,19.565511455621493
115,PCA,6,32.719445701769985
115,PCA,7,52.375083103546245
115,PCA,8,109.43431915352203
116,PCA,1,72457.17668803186
116,PCA,2,11.41909456256121
116,PCA,3,7.233118020823257
116,PCA,4,6.432082440418587
116,PCA,5,22.75469221279453
116,PCA,6,39.554176484541856
116,PCA,7,45.62904365773141
116,PCA,8,64.7821927394449
117,PCA,1,22957.85295138873
117,PCA,2,5.756057376600162
117,PCA,3,2.69091647745291
117,PCA,4,5.559779536586547
117,PCA,5,18.56817975896185
117,PCA,6,34.11592569599247
117,PCA,7,45.467826899916325
117,PCA,8,57.19396822910992
118,PCA,1,109776.90381789685
118,PCA,2,12.287276398532699
118,PCA,3,7.3997726183036665
118,PCA,4,4.570805487677109
118,PCA,5,20.2525113344309
118,PCA,6,47.96757598392722
118,PCA,7,87.40489839297211
118,PCA,8,120.47669561078094
119,PCA,1,194400.13953574904
119,PCA,2,15.856646114839375
119,PCA,3,11.40814758367513
119,PCA,4,26.82600263103165
119,PCA,5,70.64653806097901
119,PCA,6,113.28264452389264
119,PCA,7,97.06533240105973
119,PCA,8,87.72361767888728
120,PCA,1,8513.884705778735
120,PCA,2,2.570602299573258
120,PCA,3,2.889445308860692
120,PCA,4,7.816830412193158
120,PCA,5,18.738035614105023
120,PCA,6,35.7252115295353
120,PCA,7,50.85758738456612
120,PCA,8,60.744632817884145
121,PCA,1,586211.8575603301
121,PCA,2,22.8207365873423
121,PCA,3,21.033154587194762
121,PCA,4,3.31268293102794
121,PCA,5,26.79166069919574
121,PCA,6,63.231203221881565
121,PCA,7,110.91491259938373
121,PCA,8,219.96554283766096
122,PCA,1,57551.76833263204
122,PCA,2,10.991556643043308
122,PCA,3,1.7994901362822833
122,PCA,4,14.696920118844064
122,PCA,5,32.7905766505577
122,PCA,6,56.28424688413231
122,PCA,7,89.27354508423585
122,PCA,8,167.86563873832068
123,PCA,1,58124.15233061267
123,PCA,2,4.507541716945275
123,PCA,3,4.831083472967063
123,PCA,4,6.547852770946023
123,PCA,5,16.598047212670235
123,PCA,6,30.703615954979774
123,PCA,7,39.710942544787706
123,PCA,8,53.58766595785987
124,PCA,1,45112.1073198152
124,PCA,2,13.239627401763773
124,PCA,3,13.682047478006774
124,PCA,4,11.106470841690342
124,PCA,5,24.2024467191627
124,PCA,6,41.398209441524315
124,PCA,7,44.44121683295501
124,PCA,8,45.699078396579004
125,PCA,1,55060.599143873245
125,PCA,2,7.105579655480471
125,PCA,3,4.746546034590713
125,PCA,4,25.350253643125786
125,PCA,5,63.14845670344563
125,PCA,6,105.98944256617165
125,PCA,7,124.74008275744782
125,PCA,8,145.36111868626435
126,PCA,1,3677219.261711407
126,PCA,2,100.2986261539575
126,PCA,3,54.418388993539466
126,PCA,4,15.61272673727121
126,PCA,5,123.11972160485743
126,PCA,6,206.79136649683565
126,PCA,7,128.6641332396582
126,PCA,8,216.40447068870873
127,PCA,1,14271.925854452205
127,PCA,2,0.86678086513211
127,PCA,3,0.7210652973930729
127,PCA,4,4.579019140924236
127,PCA,5,11.169350585365928
127,PCA,6,20.95345653300915
127,PCA,7,34.83219084811392
127,PCA,8,61.791635778378435
128,PCA,1,89526.36657652451
128,PCA,2,12.353322378730676
128,PCA,3,6.020961584053575
128,PCA,4,7.858099387625619
128,PCA,5,31.29852564019002
128,PCA,6,63.25618348581281
128,PCA,7,88.18240723295396
128,PCA,8,108.70696682505582
129,PCA,1,194065.7503588217
129,PCA,2,14.127170814684257
129,PCA,3,3.417973730602559
129,PCA,4,19.095010191781824
129,PCA,5,42.23352741294926
129,PCA,6,59.10482351392259
129,PCA,7,55.262245521079116
129,PCA,8,73.46628313203004
130,PCA,1,7736.173121394679
130,PCA,2,0.39706725735176934
130,PCA,3,0.8777222685515428
130,PCA,4,4.8722540631996
130,PCA,5,11.002859786618686
130,PCA,6,18.639080875661545
130,PCA,7,30.493507988845906
130,PCA,8,56.91677477859878
131,PCA,1,225450.01945497448
131,PCA,2,31.42158889186331
131,PCA,3,38.66642651632384
131,PCA,4,59.02407876588865
131,PCA,5,116.79205390423213
131,PCA,6,121.76351281901496
131,PCA,7,47.75490528752673
131,PCA,8,41.571314579878035
132,PCA,1,3459.3382719249166
132,PCA,2,1.3827053698093001
132,PCA,3,1.864057926623276
132,PCA,4,4.246116364154232
132,PCA,5,8.680787089803838
132,PCA,6,14.833202135649072
132,PCA,7,21.80280735472359
132,PCA,8,34.26959452944529
133,PCA,1,34595.82983689217
133,PCA,2,4.054958017519303
133,PCA,3,3.140527680014629
133,PCA,4,2.0434024647107645
133,PCA,5,10.810132504308791
133,PCA,6,23.472742639379245
133,PCA,7,37.334500357727215
133,PCA,8,56.56226889149736
134,PCA,1,2940440.390668359
134,PCA,2,242.44443926923327
134,PCA,3,261.15651055086477
134,PCA,4,103.53280188751796
134,PCA,5,52.24637001542779
134,PCA,6,126.36185197090833
134,PCA,7,144.43141178887046
134,PCA,8,629.034239041886
135,PCA,1,37136.822172541644
135,PCA,2,11.946873606887193
135,PCA,3,9.389846654444566
135,PCA,4,8.465031356773629
135,PCA,5,29.633045842357507
135,PCA,6,66.2721313350618
135,PCA,7,95.99067793946995
135,PCA,8,98.94571539563857
136,PCA,1,90080.52564878798
136,PCA,2,8.358984616979809
136,PCA,3,6.93183792076649
136,PCA,4,4.392091430092577
136,PCA,5,15.017754201070087
136,PCA,6,34.46992229715288
136,PCA,7,54.236329998649644
136,PCA,8,72.28686508931462
137,PCA,1,150271.61444000594
137,PCA,2,9.738728841358611
137,PCA,3,4.207275325667504
137,PCA,4,11.615533692590143
137,PCA,5,34.108875789916965
137,PCA,6,66.23621243215727
137,PCA,7,94.53188073110482
137,PCA,8,111.7643396207441
138,PCA,1,19427.437824146913
138,PCA,2,1.8031657127302854
138,PCA,3,2.731269436640516
138,PCA,4,8.237033871236797
138,PCA,5,17.828739432310687
138,PCA,6,27.612903062266152
138,PCA,7,39.858087615294885
138,PCA,8,77.25212055587984
139,PCA,1,11676.06284313722
139,PCA,2,0.926989869399936
139,PCA,3,2.187995308545356
139,PCA,4,5.037302033587101
139,PCA,5,9.538565112403198
139,PCA,6,16.85636775383203
139,PCA,7,30.394518320932573
139,PCA,8,63.40200590590474
140,PCA,1,783849.8255007848
140,PCA,2,207.48662881109328
140,PCA,3,197.86271810172622
140,PCA,4,87.90605509956109
140,PCA,5,29.959129263636054
140,PCA,6,22.342316477652652
140,PCA,7,52.30252431158876
140,PCA,8,117.34107453592269
141,PCA,1,22881.39701515301
141,PCA,2,2.282411107108664
141,PCA,3,6.4468081457117
141,PCA,4,6.794458304491939
141,PCA,5,7.5667861000991214
141,PCA,6,16.128778601642658
141,PCA,7,34.706673726662984
141,PCA,8,95.84367851630532
142,PCA,1,10550.076065525702
142,PCA,2,2.2021405168845067
142,PCA,3,3.4687577759156434
142,PCA,4,7.193816262700648
142,PCA,5,12.623880610418908
142,PCA,6,20.536443416959454
142,PCA,7,33.19592000495494
142,PCA,8,57.67885900518164
143,PCA,1,14856.138165874314
143,PCA,2,1.301776441386229
143,PCA,3,1.2879982505270062
143,PCA,4,4.788116496198868
143,PCA,5,12.119976199575987
143,PCA,6,20.709171577192826
143,PCA,7,26.72105775192303
143,PCA,8,35.78164845395721
144,PCA,1,279667.3868571709
144,PCA,2,23.533460680683103
144,PCA,3,18.643414715010863
144,PCA,4,11.460703267297264
144,PCA,5,37.66089154593447
144,PCA,6,78.90251867383712
144,PCA,7,122.01751968875233
144,PCA,8,210.49324270125084
145,PCA,1,264936.38367675955
145,PCA,2,10.697129481545783
145,PCA,3,2.6177240422338603
145,PCA,4,5.858862081843146
145,PCA,5,19.437170720639195
145,PCA,6,41.00231625622444
145,PCA,7,75.17049228828934
145,PCA,8,133.75000057515942
146,PCA,1,140171.45598516162
146,PCA,2,40.49359278867222
146,PCA,3,36.27653508816249
146,PCA,4,37.88383957546231
146,PCA,5,107.35649039840978
146,PCA,6,161.57499694396316
146,PCA,7,146.42961308763878
146,PCA,8,258.47222979917825
147,PCA,1,5469.628865531684
147,PCA,2,1.4133593085354954
147,PCA,3,1.641901867068142
147,PCA,4,3.2398505808554083
147,PCA,5,5.822890059415409
147,PCA,6,9.355422142124555
147,PCA,7,16.270296600475817
147,PCA,8,35.50383442055239
148,PCA,1,101450.37939042426
148,PCA,2,22.42613711283667
148,PCA,3,44.65828779534314
148,PCA,4,51.03770960157126
148,PCA,5,49.564610385352694
148,PCA,6,58.75837233937367
148,PCA,7,84.27292448538715
148,PCA,8,168.3766128015671
149,PCA,1,51281.198690344696
149,PCA,2,9.272364923052484
149,PCA,3,5.376563181198988
149,PCA,4,10.494813336958458
149,PCA,5,29.55911315427416
149,PCA,6,56.67424086294047
149,PCA,7,79.07430709665529
149,PCA,8,100.61870428548275
0,Isomap,1,209.19045193471246
0,Isomap,2,7.8185949161192925
0,Isomap,3,18.61947608714114
0,Isomap,4,26.305133542321215
0,Isomap,5,6.783854601383521
0,Isomap,6,28.65088814031131
0,Isomap,7,25.838412692150044
0,Isomap,8,74.07228627567372
1,Isomap,1,517.339964921884
1,Isomap,2,10.476178842833566
1,Isomap,3,29.636670641398865
1,Isomap,4,105.49882819837468
1,Isomap,5,77.27778748522609
1,Isomap,6,120.46237351227683
1,Isomap,7,264.2208600546473
1,Isomap,8,455.30586122363945
2,Isomap,1,481.92013640598725
2,Isomap,2,8.482272635717534
2,Isomap,3,188.10055206709197
2,Isomap,4,107.77657881932545
2,Isomap,5,55.595588572031346
2,Isomap,6,311.9919037680746
2,Isomap,7,178.19441903573056
2,Isomap,8,446.431404588623
3,Isomap,1,277.9897775759462
3,Isomap,2,3.8303770603948055
3,Isomap,3,4.508672695234089
3,Isomap,4,2.280911180454391
3,Isomap,5,5.1604736825228
3,Isomap,6,5.747009505345101
3,Isomap,7,6.657802525722898
3,Isomap,8,15.32436544599971
4,Isomap,1,12588.204965993198
4,Isomap,2,7.949042987581017
4,Isomap,3,11.845881413890197
4,Isomap,4,1.5313983805595832
4,Isomap,5,4.987806035809057
4,Isomap,6,9.836448119809067
4,Isomap,7,37.741032982317066
4,Isomap,8,19.79217778401303
5,Isomap,1,50.50395729120431
5,Isomap,2,0.3763047810622951
5,Isomap,3,0.10016944120812586
5,Isomap,4,0.2162502974034994
5,Isomap,5,0.366714793653524
5,Isomap,6,2.393470946091419
5,Isomap,7,3.2775958780689427
5,Isomap,8,8.198999941417176
6,Isomap,1,388.240191909969
6,Isomap,2,10.20841183708298
6,Isomap,3,80.63907452388936
6,Isomap,4,56.36552668301624
6,Isomap,5,511.5908442194665
6,Isomap,6,304.17244707873715
6,Isomap,7,119.96414466291186
6,Isomap,8,41.71094504467594
7,Isomap,1,965.2979477125592
7,Isomap,2,20.24956439332083
7,Isomap,3,9.01336333596975
7,Isomap,4,53.73853298363081
7,Isomap,5,9.286172991972412
7,Isomap,6,33.49967175343713
7,Isomap,7,24.74524555333765
7,Isomap,8,38.70693245672923
8,Isomap,1,706.4913938678131
8,Isomap,2,278.60698159831634
8,Isomap,3,16.268101738195647
8,Isomap,4,183.7692546856469
8,Isomap,5,646.6194153749849
8,Isomap,6,143.8369666885337
8,Isomap,7,340.6960985380303
8,Isomap,8,790.3456723890542
9,Isomap,1,420.3104170677091
9,Isomap,2,9.020507043286138
9,Isomap,3,7.546935923218042
9,Isomap,4,6.3959180630738475
9,Isomap,5,1.1435063998944113
9,Isomap,6,12.283467892396324
9,Isomap,7,21.059825060182426
9,Isomap,8,66.04923020946309
10,Isomap,1,3204.7246056791882
10,Isomap,2,25.369974383931105
10,Isomap,3,17.066277812668435
10,Isomap,4,13.769766834349367
10,Isomap,5,91.54417545205376
10,Isomap,6,18.442772425198083
10,Isomap,7,52.10772798860279
10,Isomap,8,416.97270732671655
11,Isomap,1,74.7269524705163
11,Isomap,2,5.509807213471843
11,Isomap,3,75.23059868968305
11,Isomap,4,46.41787161182757
11,Isomap,5,166.28851009660784
11,Isomap,6,13.971933186682215
11,Isomap,7,34.05306889054491
11,Isomap,8,127.8968771771293
12,Isomap,1,12.807209289636656
12,Isomap,2,0.9115351297633176
12,Isomap,3,1.5220009555786982
12,Isomap,4,0.8714484953704824
12,Isomap,5,12.475708407410616
12,Isomap,6,1.6908907341096395
12,Isomap,7,15.553964618691671
12,Isomap,8,70.58635635391558
13,Isomap,1,1846.74064137151
13,Isomap,2,25.500624890288137
13,Isomap,3,117.79095035663713
13,Isomap,4,157.5075098630363
13,Isomap,5,15.284762491735048
13,Isomap,6,3.2338329437265183
13,Isomap,7,3.5273490730884216
13,Isomap,8,12.26962903831152
14,Isomap,1,140.6969391503145
14,Isomap,2,2.794765270391781
14,Isomap,3,2.4131813560558593
14,Isomap,4,17.494128483796047
14,Isomap,5,3.8364553857681942
14,Isomap,6,13.904765179426906
14,Isomap,7,16.282002733364692
14,Isomap,8,27.421875877985155
15,Isomap,1,397.8388181510522
15,Isomap,2,1846.4537431486729
15,Isomap,3,18.946652976451176
15,Isomap,4,154.87953186227398
15,Isomap,5,2376.644276175479
15,Isomap,6,93.62506287633678
15,Isomap,7,93.64881949810449
15,Isomap,8,2569.9635830359853
16,Isomap,1,836.0680686035167
16,Isomap,2,8.056271956882231
16,Isomap,3,49.133615094116394
16,Isomap,4,18.090115824988384
16,Isomap,5,3.6928136731777146
16,Isomap,6,193.43442108367137
16,Isomap,7,497.60543561313614
16,Isomap,8,1399.2808883866035
17,Isomap,1,897.3023461178236
17,Isomap,2,7.7210095413473026
17,Isomap,3,3.6414995574947233
17,Isomap,4,172.75629243987487
17,Isomap,5,52.1935649315758
17,Isomap,6,62.021578103336005
17,Isomap,7,1589.3494619190747
17,Isomap,8,87.39678870359543
18,Isomap,1,817.3774426914827
18,Isomap,2,3.0057888491317204
18,Isomap,3,85.4843740370729
18,Isomap,4,39.19386970301797
18,Isomap,5,1.694880384902618
18,Isomap,6,33.54588355000037
18,Isomap,7,12.633334873610469
18,Isomap,8,9.37010082995946
19,Isomap,1,1164.4526093541886
19,Isomap,2,5.133694655900193
19,Isomap,3,32.28059259808394
19,Isomap,4,13.210123920846147
19,Isomap,5,11.39336832051152
19,Isomap,6,42.17750600817923
19,Isomap,7,4.36187871279593
19,Isomap,8,1089.4550414819355
20,Isomap,1,15060.763306120756
20,Isomap,2,10.403283164349812
20,Isomap,3,37.03373036845151
20,Isomap,4,25.138434073478216
20,Isomap,5,3.8677906128922466
20,Isomap,6,160.0369321154137
20,Isomap,7,73.92852997001283
20,Isomap,8,91.10572151650001
21,Isomap,1,3018.8973458017986
21,Isomap,2,53.722896565666694
21,Isomap,3,91.97927202178626
21,Isomap,4,10.768965473441124
21,Isomap,5,14.045187548064234
21,Isomap,6,11.495822374161168
21,Isomap,7,45.929421423716654
21,Isomap,8,23.272252039958026
22,Isomap,1,494.0882158291011
22,Isomap,2,21.015260027972168
22,Isomap,3,173.6767310332248
22,Isomap,4,78.8906027154826
22,Isomap,5,32.366388093921415
22,Isomap,6,70.71519822733518
22,Isomap,7,2018.618601659762
22,Isomap,8,646.6747659439744
23,Isomap,1,945.6380027621208
23,Isomap,2,20.327094572145665
23,Isomap,3,11.591732465083574
23,Isomap,4,709.086037404822
23,Isomap,5,978.7539984607438
23,Isomap,6,94.44567668571527
23,Isomap,7,281.78986287768737
23,Isomap,8,1042.574724158779
24,Isomap,1,3173.8673177064748
24,Isomap,2,3.01600597771729
24,Isomap,3,5.905453404065097
24,Isomap,4,1.7778488904415313
24,Isomap,5,1.8345904835987252
24,Isomap,6,10.568634047014301
24,Isomap,7,2.706367307810612
24,Isomap,8,11.799505448911242
25,Isomap,1,206.9969467996292
25,Isomap,2,13.21496943454919
25,Isomap,3,2.511643437171538
25,Isomap,4,1.0338322876412953
25,Isomap,5,9.753965343428538
25,Isomap,6,14.194237654907742
25,Isomap,7,14.476960453134554
25,Isomap,8,37.52771185117539
26,Isomap,1,1236.816043232175
26,Isomap,2,66.77790749416299
26,Isomap,3,51.30062516734936
26,Isomap,4,69.48987232898563
26,Isomap,5,114.59816709388934
26,Isomap,6,14.424809117133949
26,Isomap,7,26.524787593111345
26,Isomap,8,193.63003066420035
27,Isomap,1,18896.37922847551
27,Isomap,2,26.150139273589254
27,Isomap,3,91.62010803994195
27,Isomap,4,8.642506030604057
27,Isomap,5,18.490723507012376
27,Isomap,6,86.89891153139902
27,Isomap,7,164.9121265018993
27,Isomap,8,21.833429662439418
28,Isomap,1,1258.3971775251985
28,Isomap,2,2.855096002024462
28,Isomap,3,7.61269011965281
28,Isomap,4,6.031892251517632
28,Isomap,5,16.747988897198404
28,Isomap,6,135.62942192712256
28,Isomap,7,117.545643265808
28,Isomap,8,99.63906926752566
29,Isomap,1,2922.858423429407
29,Isomap,2,129.15425686365444
29,Isomap,3,19.524048457410338
29,Isomap,4,16.05497566627837
29,Isomap,5,16.090264345339275
29,Isomap,6,36.933142606339416
29,Isomap,7,84.67454594569416
29,Isomap,8,66.26300135112356
30,Isomap,1,464.6908428190705
30,Isomap,2,28.338992048444485
30,Isomap,3,28.371537684079748
30,Isomap,4,48.92671540916853
30,Isomap,5,105.91431479245827
30,Isomap,6,32.27977463076806
30,Isomap,7,64.14060481471924
30,Isomap,8,564.5312217980204
31,Isomap,1,170.79767113440076
31,Isomap,2,2.2329289462954733
31,Isomap,3,0.7779456772683485
31,Isomap,4,13.677411542178454
31,Isomap,5,17.863731102810586
31,Isomap,6,22.330214371185168
31,Isomap,7,22.41785401764962
31,Isomap,8,66.68014733821208
32,Isomap,1,908.9905643145892
32,Isomap,2,27.75072852624987
32,Isomap,3,9.708830735033608
32,Isomap,4,2.7979268994109185
32,Isomap,5,111.4491451011422
32,Isomap,6,19.282809139945904
32,Isomap,7,5.268108620137175
32,Isomap,8,203.56992464372865
33,Isomap,1,10102.943448694667
33,Isomap,2,132.9364864359166
33,Isomap,3,87.1660545703113
33,Isomap,4,1348.9574919205065
33,Isomap,5,4623.253902882957
33,Isomap,6,210.86367478520356
33,Isomap,7,33.63831425927514
33,Isomap,8,406.53447393969077
34,Isomap,1,4812.650906635166
34,Isomap,2,28.062312356993655
34,Isomap,3,99.04548849768925
34,Isomap,4,18.179411019555065
34,Isomap,5,9.678207768672577
34,Isomap,6,8.058378046393534
34,Isomap,7,99.19263245595944
34,Isomap,8,49.422834205683785
35,Isomap,1,1670.0891848347815
35,Isomap,2,77.81753942274615
35,Isomap,3,261.3722234664552
35,Isomap,4,76.72527975027171
35,Isomap,5,332.98780687617403
35,Isomap,6,216.1021315080161
35,Isomap,7,3273.0890405004334
35,Isomap,8,1958.9583939592528
36,Isomap,1,1514.9072570100936
36,Isomap,2,127.00044985280242
36,Isomap,3,142.9070418019535
36,Isomap,4,76.41185058555408
36,Isomap,5,69.04889393360597
36,Isomap,6,20.288216715085316
36,Isomap,7,49.55665320215684
36,Isomap,8,88.82351544089785
37,Isomap,1,734.2052094071362
37,Isomap,2,19.410179269691028
37,Isomap,3,127.94432460159223
37,Isomap,4,90.79978491262192
37,Isomap,5,30.791737006910818
37,Isomap,6,47.26632490586821
37,Isomap,7,28.628000483377054
37,Isomap,8,2018.2523140896758
38,Isomap,1,10127.82778112983
38,Isomap,2,333.3988857061127
38,Isomap,3,179.5330538229128
38,Isomap,4,384.17519820034175
38,Isomap,5,107.25317242763677
38,Isomap,6,222.56518943148023
38,Isomap,7,314.1439962796667
38,Isomap,8,148.70401986061992
39,Isomap,1,11680.451097876889
39,Isomap,2,44.82220463446417
39,Isomap,3,277.07060535870994
39,Isomap,4,33.20563786878693
39,Isomap,5,69.83473999385609
39,Isomap,6,158.34377183224868
39,Isomap,7,42.16643942044666
39,Isomap,8,105.87537251033292
40,Isomap,1,400.9318840606862
40,Isomap,2,36.993341425001475
40,Isomap,3,17.287039601879073
40,Isomap,4,22.897668056598025
40,Isomap,5,5.579016071812694
40,Isomap,6,3.7612062059716505
40,Isomap,7,38.217756256624874
40,Isomap,8,31.38069230778544
41,Isomap,1,4304.664660499141
41,Isomap,2,20.409318763494326
41,Isomap,3,12.092940552505771
41,Isomap,4,276.4099845476546
41,Isomap,5,10.076136689530705
41,Isomap,6,59.17919001790618
41,Isomap,7,19.623338251565666
41,Isomap,8,63.11323455322597
42,Isomap,1,274.48126551113626
42,Isomap,2,21.23509815203826
42,Isomap,3,3373.494944683693
42,Isomap,4,1576.224314467091
42,Isomap,5,104.73584151224121
42,Isomap,6,45.884553881195
42,Isomap,7,348.29128656887036
42,Isomap,8,314.4440659564555
43,Isomap,1,716.4059719874137
43,Isomap,2,7.136533888873997
43,Isomap,3,517.4671270026648
43,Isomap,4,20.491737682081677
43,Isomap,5,138.5148593763574
43,Isomap,6,20.00290043913647
43,Isomap,7,15.161421318762175
43,Isomap,8,53.968652787077495
44,Isomap,1,257.2427638211292
44,Isomap,2,6.953322732929777
44,Isomap,3,50.89839753710166
44,Isomap,4,1287.219137904155
44,Isomap,5,88.09434071676381
44,Isomap,6,47.69863065071989
44,Isomap,7,5027.954494652555
44,Isomap,8,100.7123890584363
45,Isomap,1,318.27287458640427
45,Isomap,2,2.0783475596435173
45,Isomap,3,3.6801898219167746
45,Isomap,4,6.14480931393266
45,Isomap,5,79.49943973811699
45,Isomap,6,51.03748809721439
45,Isomap,7,53.40143068626447
45,Isomap,8,117.97379632124667
46,Isomap,1,204.58004402555454
46,Isomap,2,9.73598431307677
46,Isomap,3,0.852751444219481
46,Isomap,4,305.3845384149758
46,Isomap,5,15.92904279102777
46,Isomap,6,8.453929369017896
46,Isomap,7,64.20648794139672
46,Isomap,8,5.778801300748726
47,Isomap,1,1267.9630169452562
47,Isomap,2,3.5209809696797656
47,Isomap,3,4.839194181676848
47,Isomap,4,5.347616970964515
47,Isomap,5,100.34649952262357
47,Isomap,6,15.27984839108741
47,Isomap,7,55.58756617581825
47,Isomap,8,188.00994141623175
48,Isomap,1,5823.980100627209
48,Isomap,2,47.15103823091951
48,Isomap,3,99.77994987612102
48,Isomap,4,33.45286112697912
48,Isomap,5,11.94799001585372
48,Isomap,6,42.647156580836366
48,Isomap,7,20.771941754442942
48,Isomap,8,525.618803013167
49,Isomap,1,4722.445526273029
49,Isomap,2,33.35204784175205
49,Isomap,3,383.21648939654716
49,Isomap,4,33.06299239383746
49,Isomap,5,15.368902144946757
49,Isomap,6,23.589244420433776
49,Isomap,7,27.92389396728568
49,Isomap,8,99.04163326366064
50,Isomap,1,968.1947501629083
50,Isomap,2,11.768709880202556
50,Isomap,3,6.142915737684917
50,Isomap,4,8.673390328007356
50,Isomap,5,11.696209024072344
50,Isomap,6,2.6917066045923694
50,Isomap,7,2.2380284017447365
50,Isomap,8,20.118869508895138
51,Isomap,1,17132.03318990888
51,Isomap,2,61.396184271828325
51,Isomap,3,74.74885787562503
51,Isomap,4,1017.6614819100969
51,Isomap,5,40.00203268372639
51,Isomap,6,102.10347977017257
51,Isomap,7,38.99746365208125
51,Isomap,8,67.57559330300849
52,Isomap,1,910.2259209002252
52,Isomap,2,7.273274114963293
52,Isomap,3,28.45976535112553
52,Isomap,4,27.454723755276433
52,Isomap,5,35.17423444016973
52,Isomap,6,1.889303499293785
52,Isomap,7,8.511991463614189
52,Isomap,8,28.35870182946962
53,Isomap,1,892.2755108263815
53,Isomap,2,66.72323901257924
53,Isomap,3,8.618268324447786
53,Isomap,4,2.993790884787624
53,Isomap,5,2.1398658907018517
53,Isomap,6,7.9590583554162615
53,Isomap,7,79.35532026101603
53,Isomap,8,107.64268533114527
54,Isomap,1,440.4885502099808
54,Isomap,2,1.740849303152708
54,Isomap,3,10.662459612739449
54,Isomap,4,1.7542942345975856
54,Isomap,5,15.47414813456206
54,Isomap,6,12.236162070429568
54,Isomap,7,23.180816729817778
54,Isomap,8,31.161086428407625
55,Isomap,1,135714.20318405665
55,Isomap,2,21.87231955249416
55,Isomap,3,88.0901259373688
55,Isomap,4,29.406354568744096
